2022-02-19T00:00:00.000000000,7887.899212,-13712.147146,21778.711224
2022-02-19T00:15:00.000000000,10220.842655,-13441.982939,20948.746248
2022-02-19T00:30:00.000000000,12454.995985,-13307.063142,19772.051347
2022-02-19T00:45:00.000000000,14545.75442,-13292.726435,18267.511787
2022-02-19T01:00:00.000000000,16452.397455,-13377.086188,16459.339921
2022-02-19T01:15:00.000000000,18139.447861,-13531.895104,14376.767648
2022-02-19T01:30:00.000000000,19577.861087,-13723.656762,12053.666781
2022-02-19T01:45:00.000000000,20746.001901,-13914.949898,9528.096204
2022-02-19T02:00:00.000000000,21630.370483,-14065.92323,6841.775389
2022-02-19T02:15:00.000000000,22226.047011,-14135.911301,4039.484945
2022-02-19T02:30:00.000000000,22536.832145,-14085.115532,1168.396523
2022-02-19T02:45:00.000000000,22575.070351,-13876.289666,-1722.663533
2022-02-19T03:00:00.000000000,22361.154213,-13476.36566,-4584.009787
2022-02-19T03:15:00.000000000,21922.71973,-12857.955025,-7365.942748
2022-02-19T03:30:00.000000000,21293.555325,-12000.662274,-10019.630314
2022-02-19T03:45:00.000000000,20512.259928,-10892.151401,-12498.009584
2022-02-19T04:00:00.000000000,19620.697715,-9528.913751,-14756.690028
2022-02-19T04:15:00.000000000,18662.308075,-7916.69601,-16754.836523
2022-02-19T04:30:00.000000000,17680.338354,-6070.560234,-18456.009011
2022-02-19T04:45:00.000000000,16716.073141,-4014.563264,-19828.934683
2022-02-19T05:00:00.000000000,15807.136762,-1781.060023,-20848.18883
2022-02-19T05:15:00.000000000,14985.944663,590.347042,-21494.762014
2022-02-19T05:30:00.000000000,14278.374344,3054.17266,-21756.493944
2022-02-19T05:45:00.000000000,13702.717532,5560.671775,-21628.358313
2022-02-19T06:00:00.000000000,13268.96259,8057.651782,-21112.587796
2022-02-19T06:15:00.000000000,12978.440667,10492.394767,-20218.633971
2022-02-19T06:30:00.000000000,12823.851468,12813.604883,-18962.962926
2022-02-19T06:45:00.000000000,12789.66605,14973.294849,-17368.693289
2022-02-19T07:00:00.000000000,12852.88585,16928.529193,-15465.088969
